PID,Face_Condition,Block,Trial,Face_image,Target_item,Target_type,Target_colour,Congruency,Attempt,Response,Correct,RT,Rating_score
2816616,Schematic,6,15,Face_37,item_20_3,Kitchen,red,Incongruent,1,space,1,747.265,6
2816619,Schematic,6,20,Face_37,item_20_3,Kitchen,red,Incongruent,1,space,1,820.02,7
2816622,Schematic,6,8,Face_37,item_20_3,Kitchen,red,Incongruent,1,space,1,1308.19,4
2816629,Schematic,6,64,Face_37,item_20_3,Kitchen,red,Congruent,1,space,1,569.47,6
2816631,Schematic,6,61,Face_37,item_20_3,Kitchen,red,Incongruent,1,space,1,706.98,5
2816633,Schematic,6,25,Face_37,item_20_3,Kitchen,red,Incongruent,1,space,1,973,8
2816635,Photo,6,64,Face_6,item_20_3,Kitchen,red,Congruent,1,space,1,658.935,3
2816636,Photo,6,11,Face_6,item_20_3,Kitchen,red,Congruent,1,space,1,685.025,7
2816641,Photo,6,50,Face_1,item_20_3,Kitchen,red,Congruent,1,space,1,715,7
2816644,Schematic,6,65,Face_37,item_20_3,Kitchen,red,Incongruent,1,space,1,596.005,2
2816647,Photo,6,61,Face_10,item_20_3,Kitchen,red,Incongruent,1,space,1,703.48,3
2816648,Schematic,6,58,Face_37,item_20_3,Kitchen,red,Incongruent,1,space,1,635.84,3
2816649,Photo,6,8,Face_1,item_20_3,Kitchen,red,Congruent,1,space,1,608.455,4
2816656,Photo,6,4,Face_6,item_20_3,Kitchen,red,Congruent,1,space,1,769,7
2816660,Photo,6,19,Face_10,item_20_3,Kitchen,red,Incongruent,1,space,1,642.885,5
2816661,Schematic,6,23,Face_37,item_20_3,Kitchen,red,Incongruent,1,space,1,564,9
2816665,Schematic,6,61,Face_37,item_20_3,Kitchen,red,Congruent,1,space,1,707.55,4
2816673,Photo,6,47,Face_1,item_20_3,Kitchen,red,Congruent,1,space,1,639,6
2816681,Photo,6,11,Face_10,item_20_3,Kitchen,red,Incongruent,1,space,1,1224.935,6
2816687,Schematic,6,57,Face_37,item_20_3,Kitchen,red,Incongruent,1,space,1,2444,3
2816698,Photo,6,29,Face_10,item_20_3,Kitchen,red,Incongruent,1,space,1,598.73,5
2816709,Schematic,6,9,Face_37,item_20_3,Kitchen,red,Congruent,1,space,1,512,6
2816801,Schematic,6,3,Face_37,item_20_3,Kitchen,red,Congruent,1,space,1,488.125,5
2816804,Schematic,6,53,Face_37,item_20_3,Kitchen,red,Incongruent,1,space,1,707,2
2816805,Schematic,6,4,Face_37,item_20_3,Kitchen,red,Congruent,1,space,1,626.705,4
2816822,Photo,6,7,Face_10,item_20_3,Kitchen,red,Incongruent,1,space,1,601.785,4
2816866,Photo,6,18,Face_1,item_20_3,Kitchen,red,Congruent,1,space,1,1092.05,8
2817018,Schematic,6,57,Face_37,item_20_3,Kitchen,red,Congruent,1,space,1,560,2
2816545,Photo,6,7,Face_19,item_20_4,Kitchen,yellow,Incongruent,1,space,1,824.655,7
2816555,Photo,6,12,Face_19,item_20_4,Kitchen,yellow,Incongruent,1,space,1,791.46,4
2816558,Schematic,6,31,Face_37,item_20_4,Kitchen,yellow,Incongruent,1,space,1,801.005,4
2816562,Schematic,6,15,Face_37,item_20_4,Kitchen,yellow,Congruent,1,space,1,450.015,4
2816564,Schematic,6,59,Face_37,item_20_4,Kitchen,yellow,Congruent,1,space,1,662,6
2816567,Schematic,6,50,Face_37,item_20_4,Kitchen,yellow,Congruent,1,space,1,567.895,4
2816569,Photo,6,15,Face_3,item_20_4,Kitchen,yellow,Congruent,1,space,1,693.205,6
2816570,Schematic,6,51,Face_37,item_20_4,Kitchen,yellow,Congruent,1,space,1,995.635,3
2816571,Schematic,6,54,Face_37,item_20_4,Kitchen,yellow,Congruent,1,space,1,517.3550001,7
2816572,Photo,6,3,Face_22,item_20_4,Kitchen,yellow,Incongruent,1,space,1,601,6
2816573,Photo,6,15,Face_3,item_20_4,Kitchen,yellow,Congruent,1,space,1,1273.715,1
2816575,Schematic,6,34,Face_37,item_20_4,Kitchen,yellow,Congruent,1,space,1,692.875,3
2816580,Photo,6,60,Face_3,item_20_4,Kitchen,yellow,Congruent,1,space,1,532.055,6
2816587,Photo,6,35,Face_22,item_20_4,Kitchen,yellow,Incongruent,1,space,1,590.28,7
2816604,Schematic,6,58,Face_37,item_20_4,Kitchen,yellow,Congruent,1,space,1,670,7
2816610,Photo,6,12,Face_22,item_20_4,Kitchen,yellow,Incongruent,1,space,1,813.485,6
2816616,Schematic,6,10,Face_37,item_20_4,Kitchen,yellow,Congruent,1,space,1,925.345,4
2816619,Schematic,6,64,Face_37,item_20_4,Kitchen,yellow,Incongruent,1,space,1,601.07,3
2816622,Schematic,6,47,Face_37,item_20_4,Kitchen,yellow,Congruent,1,space,1,743.72,4
2816629,Schematic,6,21,Face_37,item_20_4,Kitchen,yellow,Congruent,1,space,1,500.08,3
2816631,Schematic,6,66,Face_37,item_20_4,Kitchen,yellow,Congruent,1,h,0,921.16,3
2816633,Schematic,6,32,Face_37,item_20_4,Kitchen,yellow,Incongruent,1,space,1,639,9
2816635,Photo,6,27,Face_22,item_20_4,Kitchen,yellow,Incongruent,1,space,1,721.9799999,7
2816636,Photo,6,2,Face_22,item_20_4,Kitchen,yellow,Incongruent,1,space,1,855.145,7
2816641,Photo,6,27,Face_19,item_20_4,Kitchen,yellow,Incongruent,1,space,1,770,7
2816644,Schematic,6,2,Face_37,item_20_4,Kitchen,yellow,Congruent,1,space,1,803.39,8
2816647,Photo,6,52,Face_3,item_20_4,Kitchen,yellow,Congruent,1,space,1,689.585,4
2816648,Schematic,6,46,Face_37,item_20_4,Kitchen,yellow,Incongruent,1,space,1,687.69,5
2816649,Photo,6,23,Face_19,item_20_4,Kitchen,yellow,Incongruent,1,space,1,569.33,6
2816656,Photo,6,28,Face_22,item_20_4,Kitchen,yellow,Incongruent,1,space,1,660,8
2816660,Photo,6,57,Face_3,item_20_4,Kitchen,yellow,Congruent,1,space,1,491.09,4
2816661,Schematic,6,22,Face_37,item_20_4,Kitchen,yellow,Congruent,1,space,1,578,8
2816665,Schematic,6,64,Face_37,item_20_4,Kitchen,yellow,Congruent,1,space,1,617.62,7
2816673,Photo,6,48,Face_19,item_20_4,Kitchen,yellow,Incongruent,1,space,1,694,7
2816681,Photo,6,6,Face_3,item_20_4,Kitchen,yellow,Congruent,1,space,1,610.87,6
2816687,Schematic,6,60,Face_37,item_20_4,Kitchen,yellow,Congruent,1,space,1,643,5
2816698,Photo,6,71,Face_3,item_20_4,Kitchen,yellow,Congruent,1,space,1,1190.34,6
2816709,Schematic,6,54,Face_37,item_20_4,Kitchen,yellow,Congruent,1,space,1,502,7
2816801,Schematic,6,9,Face_37,item_20_4,Kitchen,yellow,Congruent,1,space,1,583.16,5
2816804,Schematic,6,3,Face_37,item_20_4,Kitchen,yellow,Congruent,1,space,1,661,2
2816805,Schematic,6,35,Face_37,item_20_4,Kitchen,yellow,Congruent,1,space,1,623.115,5
2816822,Photo,6,32,Face_3,item_20_4,Kitchen,yellow,Congruent,1,space,1,608.73,2
2817018,Schematic,6,16,Face_37,item_20_4,Kitchen,yellow,Congruent,1,space,1,599,9
2816557,Photo,6,5,Face_26,item_21_1,Kitchen,blue,Incongruent,1,space,1,661.07,2
2816574,Photo,6,30,Face_26,item_21_1,Kitchen,blue,Incongruent,1,space,1,620.78,2
2816632,Photo,6,34,Face_26,item_21_1,Kitchen,blue,Incongruent,1,space,1,708.74,7
2816640,Photo,6,49,Face_26,item_21_1,Kitchen,blue,Incongruent,1,space,1,595.405,5
2816659,Photo,6,17,Face_26,item_21_1,Kitchen,blue,Incongruent,1,space,1,835.62,4
2816701,Photo,6,69,Face_26,item_21_1,Kitchen,blue,Incongruent,1,space,1,648.6,3
2816799,Photo,6,45,Face_26,item_21_1,Kitchen,blue,Incongruent,1,space,1,598.22,6
2816557,Photo,6,28,Face_30,item_21_2,Kitchen,green,Congruent,1,space,1,584.125,3
2816574,Photo,6,49,Face_30,item_21_2,Kitchen,green,Congruent,1,space,1,675.195,3
2816632,Photo,6,17,Face_30,item_21_2,Kitchen,green,Congruent,1,space,1,746.24,7
2816640,Photo,6,29,Face_30,item_21_2,Kitchen,green,Congruent,1,space,1,655.93,5
2816659,Photo,6,62,Face_30,item_21_2,Kitchen,green,Congruent,1,space,1,600.4699999,6
2816701,Photo,6,66,Face_30,item_21_2,Kitchen,green,Congruent,1,space,1,663.465,7
2816799,Photo,6,51,Face_30,item_21_2,Kitchen,green,Congruent,1,space,1,593.9699999,7
2816545,Photo,6,34,Face_7,item_21_3,Kitchen,red,Congruent,1,space,1,722.415,4
2816555,Photo,6,16,Face_7,item_21_3,Kitchen,red,Congruent,1,space,1,672.23,4
2816558,Schematic,6,64,Face_37,item_21_3,Kitchen,red,Incongruent,1,space,1,1084.095,5
2816562,Schematic,6,67,Face_37,item_21_3,Kitchen,red,Incongruent,1,space,1,478.31,7
2816564,Schematic,6,44,Face_37,item_21_3,Kitchen,red,Congruent,1,space,1,643,5
2816567,Schematic,6,67,Face_37,item_21_3,Kitchen,red,Congruent,1,space,1,704.1249999,8
2816569,Photo,6,64,Face_11,item_21_3,Kitchen,red,Congruent,1,space,1,597.66,4
2816570,Schematic,6,11,Face_37,item_21_3,Kitchen,red,Congruent,1,space,1,1576.96,4
2816571,Schematic,6,42,Face_37,item_21_3,Kitchen,red,Congruent,1,space,1,539.41,9
2816572,Photo,6,62,Face_21,item_21_3,Kitchen,red,Congruent,1,space,1,516,
2816573,Photo,6,52,Face_11,item_21_3,Kitchen,red,Congruent,1,space,1,2078.955,5
2816575,Schematic,6,69,Face_37,item_21_3,Kitchen,red,Congruent,1,space,1,822.295,5
2816580,Photo,6,56,Face_11,item_21_3,Kitchen,red,Congruent,1,space,1,537.875,3
2816587,Photo,6,18,Face_21,item_21_3,Kitchen,red,Congruent,1,space,1,892.0700001,8
2816604,Schematic,6,60,Face_37,item_21_3,Kitchen,red,Congruent,1,space,1,682,7
2816610,Photo,6,72,Face_21,item_21_3,Kitchen,red,Congruent,1,space,1,794.68,5
2816616,Schematic,6,11,Face_37,item_21_3,Kitchen,red,Congruent,1,space,1,1004.27,6
2816619,Schematic,6,9,Face_37,item_21_3,Kitchen,red,Incongruent,1,space,1,665.335,4
2816622,Schematic,6,46,Face_37,item_21_3,Kitchen,red,Congruent,1,space,1,1338.7,5
2816629,Schematic,6,30,Face_37,item_21_3,Kitchen,red,Incongruent,1,space,1,1352.935,5
2816631,Schematic,6,14,Face_37,item_21_3,Kitchen,red,Congruent,1,space,1,693.065,5
2816633,Schematic,6,37,Face_37,item_21_3,Kitchen,red,Incongruent,1,space,1,800,8
2816635,Photo,6,71,Face_21,item_21_3,Kitchen,red,Congruent,1,space,1,661.04,6
2816636,Photo,6,60,Face_21,item_21_3,Kitchen,red,Congruent,1,space,1,1372.1,8
2816641,Photo,6,67,Face_7,item_21_3,Kitchen,red,Congruent,1,space,1,609,7
2816644,Schematic,6,47,Face_37,item_21_3,Kitchen,red,Congruent,1,space,1,544.525,7
2816647,Photo,6,60,Face_11,item_21_3,Kitchen,red,Congruent,1,space,1,694.53,6
2816648,Schematic,6,3,Face_37,item_21_3,Kitchen,red,Incongruent,1,space,1,814.295,7
2816649,Photo,6,30,Face_7,item_21_3,Kitchen,red,Congruent,1,space,1,515.32,2
2816656,Photo,6,39,Face_21,item_21_3,Kitchen,red,Congruent,1,space,1,841,9
2816660,Photo,6,72,Face_11,item_21_3,Kitchen,red,Congruent,1,space,1,487.53,5
2816661,Schematic,6,1,Face_37,item_21_3,Kitchen,red,Congruent,1,space,1,550,9
2816665,Schematic,6,25,Face_37,item_21_3,Kitchen,red,Incongruent,1,space,1,560.035,4
2816673,Photo,6,44,Face_7,item_21_3,Kitchen,red,Congruent,1,space,1,701,4
2816681,Photo,6,23,Face_11,item_21_3,Kitchen,red,Congruent,1,space,1,636.9249998,3
2816687,Schematic,6,51,Face_37,item_21_3,Kitchen,red,Congruent,1,space,1,580,6
2816698,Photo,6,6,Face_11,item_21_3,Kitchen,red,Congruent,1,space,1,626.91,7
2816709,Schematic,6,41,Face_37,item_21_3,Kitchen,red,Incongruent,1,space,1,569,8
2816801,Schematic,6,17,Face_37,item_21_3,Kitchen,red,Incongruent,1,space,1,623.335,3
2816804,Schematic,6,71,Face_37,item_21_3,Kitchen,red,Congruent,1,space,1,2366,6
2816805,Schematic,6,9,Face_37,item_21_3,Kitchen,red,Incongruent,1,space,1,605.125,4
2816822,Photo,6,55,Face_11,item_21_3,Kitchen,red,Congruent,1,space,1,500.845,3
2816866,Photo,6,49,Face_7,item_21_3,Kitchen,red,Congruent,1,space,1,976.385,3
2817018,Schematic,6,69,Face_37,item_21_3,Kitchen,red,Incongruent,1,space,1,742,7
2816545,Photo,6,13,Face_16,item_21_4,Kitchen,yellow,Congruent,1,space,1,724.975,4
2816555,Photo,6,11,Face_16,item_21_4,Kitchen,yellow,Congruent,1,space,1,850.055,6
2816558,Schematic,6,36,Face_37,item_21_4,Kitchen,yellow,Congruent,1,space,1,686.86,1
2816562,Schematic,6,5,Face_37,item_21_4,Kitchen,yellow,Congruent,1,space,1,493.17,6
2816564,Schematic,6,51,Face_37,item_21_4,Kitchen,yellow,Incongruent,1,space,1,664,6
2816567,Schematic,6,30,Face_37,item_21_4,Kitchen,yellow,Incongruent,1,space,1,555.3349999,2
2816569,Photo,6,51,Face_24,item_21_4,Kitchen,yellow,Congruent,1,space,1,463.955,8
2816570,Schematic,6,13,Face_37,item_21_4,Kitchen,yellow,Incongruent,1,space,1,968.22,6
2816571,Schematic,6,70,Face_37,item_21_4,Kitchen,yellow,Incongruent,1,space,1,532.59,6
2816572,Photo,6,41,Face_30,item_21_4,Kitchen,yellow,Incongruent,1,space,1,594,
2816573,Photo,6,11,Face_24,item_21_4,Kitchen,yellow,Congruent,1,space,1,826.915,6
2816575,Schematic,6,49,Face_37,item_21_4,Kitchen,yellow,Incongruent,1,space,1,591.05,7
2816580,Photo,6,70,Face_24,item_21_4,Kitchen,yellow,Congruent,1,space,1,528.695,5
2816587,Photo,6,38,Face_30,item_21_4,Kitchen,yellow,Incongruent,1,space,1,534.885,7
2816604,Schematic,6,47,Face_37,item_21_4,Kitchen,yellow,Incongruent,1,space,1,845,7
2816610,Photo,6,28,Face_30,item_21_4,Kitchen,yellow,Incongruent,1,space,1,736.12,2
2816616,Schematic,6,60,Face_37,item_21_4,Kitchen,yellow,Incongruent,1,space,1,603.845,7
2816619,Schematic,6,67,Face_37,item_21_4,Kitchen,yellow,Congruent,1,space,1,719.32,3
2816622,Schematic,6,24,Face_37,item_21_4,Kitchen,yellow,Incongruent,1,space,1,776.6700001,4
2816629,Schematic,6,25,Face_37,item_21_4,Kitchen,yellow,Congruent,1,space,1,531.54,5
2816631,Schematic,6,25,Face_37,item_21_4,Kitchen,yellow,Incongruent,1,space,1,816.18,5
2816633,Schematic,6,43,Face_37,item_21_4,Kitchen,yellow,Congruent,1,space,1,1083,9
2816635,Photo,6,32,Face_30,item_21_4,Kitchen,yellow,Incongruent,1,space,1,877.765,3
2816636,Photo,6,37,Face_30,item_21_4,Kitchen,yellow,Incongruent,1,space,1,508.21,3
2816641,Photo,6,22,Face_16,item_21_4,Kitchen,yellow,Congruent,1,space,1,652,1
2816644,Schematic,6,19,Face_37,item_21_4,Kitchen,yellow,Incongruent,1,space,1,608.62,7
2816647,Photo,6,55,Face_24,item_21_4,Kitchen,yellow,Congruent,1,space,1,957.29,4
2816648,Schematic,6,55,Face_37,item_21_4,Kitchen,yellow,Congruent,1,space,1,605.945,3
2816649,Photo,6,28,Face_16,item_21_4,Kitchen,yellow,Congruent,1,space,1,552.29,2
2816656,Photo,6,56,Face_30,item_21_4,Kitchen,yellow,Incongruent,1,space,1,864,9
2816660,Photo,6,56,Face_24,item_21_4,Kitchen,yellow,Congruent,1,space,1,543.795,4
2816661,Schematic,6,45,Face_37,item_21_4,Kitchen,yellow,Incongruent,1,space,1,628,5
2816665,Schematic,6,4,Face_37,item_21_4,Kitchen,yellow,Congruent,1,space,1,627.57,4
2816673,Photo,6,63,Face_16,item_21_4,Kitchen,yellow,Congruent,1,space,1,629,5
2816681,Photo,6,40,Face_24,item_21_4,Kitchen,yellow,Congruent,1,space,1,804.0099996,2
2816698,Photo,6,52,Face_24,item_21_4,Kitchen,yellow,Congruent,1,space,1,663.325,8
2816709,Schematic,6,2,Face_37,item_21_4,Kitchen,yellow,Congruent,1,space,1,574,1
2816801,Schematic,6,27,Face_37,item_21_4,Kitchen,yellow,Congruent,1,space,1,586.92,7
2816804,Schematic,6,37,Face_37,item_21_4,Kitchen,yellow,Incongruent,1,space,1,1390,2
2816805,Schematic,6,22,Face_37,item_21_4,Kitchen,yellow,Congruent,1,space,1,612.565,6
2816822,Photo,6,53,Face_24,item_21_4,Kitchen,yellow,Congruent,1,space,1,569.905,2
2816866,Photo,6,61,Face_16,item_21_4,Kitchen,yellow,Congruent,1,space,1,1049.635,5
2817018,Schematic,6,53,Face_37,item_21_4,Kitchen,yellow,Congruent,1,space,1,600,8
2816557,Photo,6,17,Face_21,item_22_1,Kitchen,blue,Incongruent,1,space,1,702.81,5
2816574,Photo,6,54,Face_21,item_22_1,Kitchen,blue,Incongruent,1,space,1,855.26,4
2816632,Photo,6,64,Face_21,item_22_1,Kitchen,blue,Incongruent,1,space,1,921.54,4
2816640,Photo,6,19,Face_21,item_22_1,Kitchen,blue,Incongruent,1,space,1,700.885,7
2816659,Photo,6,32,Face_21,item_22_1,Kitchen,blue,Incongruent,1,space,1,961.23,4
2816701,Photo,6,57,Face_21,item_22_1,Kitchen,blue,Incongruent,1,space,1,1024.62,6
2816799,Photo,6,3,Face_21,item_22_1,Kitchen,blue,Incongruent,1,space,1,1379.555,2
2816557,Photo,6,57,Face_22,item_22_2,Kitchen,green,Congruent,1,space,1,652.295,6
2816574,Photo,6,7,Face_22,item_22_2,Kitchen,green,Congruent,1,space,1,624.14,4
2816632,Photo,6,71,Face_22,item_22_2,Kitchen,green,Congruent,1,space,1,811.115,7
2816640,Photo,6,63,Face_22,item_22_2,Kitchen,green,Congruent,1,space,1,751.395,6
2816659,Photo,6,61,Face_22,item_22_2,Kitchen,green,Congruent,1,space,1,553.1949999,5
2816701,Photo,6,46,Face_22,item_22_2,Kitchen,green,Congruent,1,space,1,1299.34,4
2816799,Photo,6,59,Face_22,item_22_2,Kitchen,green,Congruent,1,space,1,679.055,6
2816545,Photo,6,46,Face_25,item_22_3,Kitchen,red,Congruent,1,space,1,1039.505,8
2816555,Photo,6,62,Face_25,item_22_3,Kitchen,red,Congruent,1,space,1,728.34,7
2816558,Schematic,6,70,Face_37,item_22_3,Kitchen,red,Congruent,1,space,1,786.63,5
2816562,Schematic,6,57,Face_37,item_22_3,Kitchen,red,Incongruent,1,space,1,556.145,7
2816564,Schematic,6,22,Face_37,item_22_3,Kitchen,red,Incongruent,1,space,1,670,6
2816567,Schematic,6,12,Face_37,item_22_3,Kitchen,red,Incongruent,1,space,1,672.025,6
2816569,Photo,6,4,Face_33,item_22_3,Kitchen,red,Congruent,1,space,1,1592.32,6
2816570,Schematic,6,48,Face_37,item_22_3,Kitchen,red,Incongruent,1,h,0,1040.96,6
2816571,Schematic,6,16,Face_37,item_22_3,Kitchen,red,Incongruent,1,space,1,559.6149999,8
2816572,Photo,6,57,Face_35,item_22_3,Kitchen,red,Incongruent,1,space,1,589,4
2816573,Photo,6,31,Face_33,item_22_3,Kitchen,red,Congruent,1,h,0,703.535,1
2816575,Schematic,6,51,Face_37,item_22_3,Kitchen,red,Incongruent,1,h,0,770.12,7
2816580,Photo,6,15,Face_33,item_22_3,Kitchen,red,Congruent,1,space,1,522.5450001,4
2816587,Photo,6,51,Face_35,item_22_3,Kitchen,red,Incongruent,1,space,1,617.6699999,8
2816604,Schematic,6,20,Face_37,item_22_3,Kitchen,red,Incongruent,1,space,1,919,9
2816610,Photo,6,24,Face_35,item_22_3,Kitchen,red,Incongruent,1,space,1,438.66,3
2816616,Schematic,6,13,Face_37,item_22_3,Kitchen,red,Incongruent,1,space,1,674.895,7
2816619,Schematic,6,47,Face_37,item_22_3,Kitchen,red,Congruent,1,space,1,643.08,4
2816622,Schematic,6,4,Face_37,item_22_3,Kitchen,red,Incongruent,1,space,1,1683,8
2816629,Schematic,6,31,Face_37,item_22_3,Kitchen,red,Incongruent,1,space,1,661.14,5
2816631,Schematic,6,5,Face_37,item_22_3,Kitchen,red,Incongruent,1,space,1,594.42,6
2816633,Schematic,6,24,Face_37,item_22_3,Kitchen,red,Congruent,1,space,1,2191,3
2816635,Photo,6,23,Face_35,item_22_3,Kitchen,red,Incongruent,1,space,1,1025.575,4
2816636,Photo,6,14,Face_35,item_22_3,Kitchen,red,Incongruent,1,space,1,552.845,4
2816641,Photo,6,60,Face_25,item_22_3,Kitchen,red,Congruent,1,space,1,1067,2
2816644,Schematic,6,23,Face_37,item_22_3,Kitchen,red,Incongruent,1,space,1,487.31,7
2816647,Photo,6,51,Face_33,item_22_3,Kitchen,red,Congruent,1,space,1,699.895,6
2816648,Schematic,6,47,Face_37,item_22_3,Kitchen,red,Congruent,1,space,1,764.235,2
2816649,Photo,6,14,Face_25,item_22_3,Kitchen,red,Congruent,1,space,1,599.27,9
2816656,Photo,6,11,Face_35,item_22_3,Kitchen,red,Incongruent,1,space,1,1201,8
2816660,Photo,6,64,Face_33,item_22_3,Kitchen,red,Congruent,1,space,1,452.315,4
2816661,Schematic,6,43,Face_37,item_22_3,Kitchen,red,Incongruent,1,space,1,671,3
2816665,Schematic,6,9,Face_37,item_22_3,Kitchen,red,Incongruent,1,space,1,745.63,4
2816673,Photo,6,55,Face_25,item_22_3,Kitchen,red,Congruent,1,space,1,695,8
2816681,Photo,6,13,Face_33,item_22_3,Kitchen,red,Congruent,1,space,1,713.8300003,7
2816687,Schematic,6,22,Face_37,item_22_3,Kitchen,red,Incongruent,1,space,1,579,1
2816698,Photo,6,23,Face_33,item_22_3,Kitchen,red,Congruent,1,space,1,882.995,9
2816709,Schematic,6,17,Face_37,item_22_3,Kitchen,red,Incongruent,1,space,1,498,7
2816801,Schematic,6,36,Face_37,item_22_3,Kitchen,red,Incongruent,1,space,1,646.47,8
2816804,Schematic,6,15,Face_37,item_22_3,Kitchen,red,Incongruent,1,space,1,711,2
2816805,Schematic,6,1,Face_37,item_22_3,Kitchen,red,Incongruent,1,space,1,585.485,5
2816822,Photo,6,64,Face_33,item_22_3,Kitchen,red,Congruent,1,space,1,884.825,2
2817018,Schematic,6,44,Face_37,item_22_3,Kitchen,red,Incongruent,1,h,0,850,8
2816545,Photo,6,63,Face_22,item_22_4,Kitchen,yellow,Congruent,1,space,1,671.575,6
2816555,Photo,6,59,Face_22,item_22_4,Kitchen,yellow,Congruent,1,space,1,1011.95,3
2816558,Schematic,6,40,Face_37,item_22_4,Kitchen,yellow,Congruent,1,space,1,1396.265,1
2816562,Schematic,6,52,Face_37,item_22_4,Kitchen,yellow,Congruent,1,space,1,497.49,7
2816564,Schematic,6,20,Face_37,item_22_4,Kitchen,yellow,Incongruent,1,space,1,745,7
2816567,Schematic,6,13,Face_37,item_22_4,Kitchen,yellow,Congruent,1,space,1,620.1350001,8
2816569,Photo,6,12,Face_22,item_22_4,Kitchen,yellow,Incongruent,1,space,1,641.095,5
2816570,Schematic,6,43,Face_37,item_22_4,Kitchen,yellow,Congruent,1,h,0,836.085,3
2816571,Schematic,6,52,Face_37,item_22_4,Kitchen,yellow,Congruent,1,space,1,509.84,2
2816572,Photo,6,49,Face_22,item_22_4,Kitchen,yellow,Congruent,1,space,1,644,
2816573,Photo,6,61,Face_22,item_22_4,Kitchen,yellow,Incongruent,1,space,1,1193.825,6
2816575,Schematic,6,1,Face_37,item_22_4,Kitchen,yellow,Incongruent,1,space,1,802.965,5
2816580,Photo,6,53,Face_22,item_22_4,Kitchen,yellow,Incongruent,1,space,1,538.04,5
2816587,Photo,6,60,Face_22,item_22_4,Kitchen,yellow,Congruent,1,space,1,566.755,6
2816604,Schematic,6,32,Face_37,item_22_4,Kitchen,yellow,Congruent,1,space,1,943,6
2816610,Photo,6,57,Face_22,item_22_4,Kitchen,yellow,Congruent,1,space,1,672.19,8
2816616,Schematic,6,26,Face_37,item_22_4,Kitchen,yellow,Congruent,1,space,1,707.525,3
2816619,Schematic,6,32,Face_37,item_22_4,Kitchen,yellow,Congruent,1,space,1,888.265,4
2816622,Schematic,6,44,Face_37,item_22_4,Kitchen,yellow,Incongruent,1,space,1,1111.655,3
2816629,Schematic,6,26,Face_37,item_22_4,Kitchen,yellow,Congruent,1,space,1,650.645,4
2816631,Schematic,6,52,Face_37,item_22_4,Kitchen,yellow,Incongruent,1,space,1,665.31,4
2816633,Schematic,6,46,Face_37,item_22_4,Kitchen,yellow,Congruent,1,space,1,1177,3
2816635,Photo,6,50,Face_22,item_22_4,Kitchen,yellow,Congruent,1,space,1,958.2700001,2
2816636,Photo,6,36,Face_22,item_22_4,Kitchen,yellow,Congruent,1,space,1,850.14,5
2816641,Photo,6,26,Face_22,item_22_4,Kitchen,yellow,Congruent,1,space,1,636,8
2816644,Schematic,6,40,Face_37,item_22_4,Kitchen,yellow,Incongruent,1,space,1,625.125,6
2816647,Photo,6,71,Face_22,item_22_4,Kitchen,yellow,Incongruent,1,space,1,658.185,8
2816648,Schematic,6,49,Face_37,item_22_4,Kitchen,yellow,Congruent,1,space,1,1490.57,3
2816649,Photo,6,35,Face_22,item_22_4,Kitchen,yellow,Congruent,1,space,1,592.45,2
2816656,Photo,6,38,Face_22,item_22_4,Kitchen,yellow,Congruent,1,space,1,848,6
2816660,Photo,6,24,Face_22,item_22_4,Kitchen,yellow,Incongruent,1,space,1,500.46,5
2816661,Schematic,6,41,Face_37,item_22_4,Kitchen,yellow,Congruent,1,space,1,638,
2816665,Schematic,6,34,Face_37,item_22_4,Kitchen,yellow,Congruent,1,space,1,774.665,4
2816673,Photo,6,42,Face_22,item_22_4,Kitchen,yellow,Congruent,1,space,1,618,7
2816681,Photo,6,33,Face_22,item_22_4,Kitchen,yellow,Incongruent,1,h,0,852.6949999,5
2816687,Schematic,6,38,Face_37,item_22_4,Kitchen,yellow,Incongruent,1,space,1,755,3
2816698,Photo,6,64,Face_22,item_22_4,Kitchen,yellow,Incongruent,1,space,1,493.705,3
